"","idsec","sector","idpress","pressure","ideco","ecochar","overlap"
"4076",9,"Military",12,"Species Extraction",1,"Littoral rock & reef","S"
"4077",9,"Military",12,"Species Extraction",2,"Littoral sediment","S"
"4078",9,"Military",12,"Species Extraction",3,"Mangroves","S"
"4079",9,"Military",12,"Species Extraction",4,"Saltmarshes","NO"
"4080",9,"Military",12,"Species Extraction",5,"Shallow rock & reef","S"
"4081",9,"Military",12,"Species Extraction",6,"Shallow sediment","S"
"4082",9,"Military",12,"Species Extraction",7,"Shelf rock & reef","S"
"4083",9,"Military",12,"Species Extraction",8,"Shelf sediment","S"
"4084",9,"Military",12,"Species Extraction",9,"Slope rock & reef","NO"
"4085",9,"Military",12,"Species Extraction",10,"Slope sediment","NO"
"4086",9,"Military",12,"Species Extraction",11,"Deep Sea rock & reef","NO"
"4087",9,"Military",12,"Species Extraction",12,"Deep Sea Sediment","NO"
"4088",9,"Military",12,"Species Extraction",13,"Coastal Pelagic","S"
"4089",9,"Military",12,"Species Extraction",14,"Shelf Pelagic","S"
"4090",9,"Military",12,"Species Extraction",15,"Oceanic Pelagic","NO"
"4091",9,"Military",12,"Species Extraction",16,"Marine Mammals","S"
"4092",9,"Military",12,"Species Extraction",17,"Pelagic Fish","S"
"4093",9,"Military",12,"Species Extraction",18,"Demersal Fish","S"
"4094",9,"Military",12,"Species Extraction",19,"Deep-sea Fish","NO"
"4095",9,"Military",12,"Species Extraction",20,"Deep-sea Elasmobranchs","NO"
"4096",9,"Military",12,"Species Extraction",21,"Pelagic Elasmobranchs","S"
"4097",9,"Military",12,"Species Extraction",22,"Demersal Elasmobranchs","S"
"4098",9,"Military",12,"Species Extraction",23,"Reptiles","S"
"4099",9,"Military",12,"Species Extraction",24,"Marine birds","S"
"4100",9,"Military",12,"Species Extraction",25,"Cephalopods","S"
"4101",9,"Military",13,"Bycatch",1,"Littoral rock & reef","NO"
"4102",9,"Military",13,"Bycatch",2,"Littoral sediment","NO"
"4103",9,"Military",13,"Bycatch",3,"Mangroves","NO"
"4104",9,"Military",13,"Bycatch",4,"Saltmarshes","NO"
"4105",9,"Military",13,"Bycatch",5,"Shallow rock & reef","NO"
"4106",9,"Military",13,"Bycatch",6,"Shallow sediment","NO"
"4107",9,"Military",13,"Bycatch",7,"Shelf rock & reef","NO"
"4108",9,"Military",13,"Bycatch",8,"Shelf sediment","NO"
"4109",9,"Military",13,"Bycatch",9,"Slope rock & reef","NO"
"4110",9,"Military",13,"Bycatch",10,"Slope sediment","NO"
"4111",9,"Military",13,"Bycatch",11,"Deep Sea rock & reef","NO"
"4112",9,"Military",13,"Bycatch",12,"Deep Sea Sediment","NO"
"4113",9,"Military",13,"Bycatch",13,"Coastal Pelagic","NO"
"4114",9,"Military",13,"Bycatch",14,"Shelf Pelagic","NO"
"4115",9,"Military",13,"Bycatch",15,"Oceanic Pelagic","NO"
"4116",9,"Military",13,"Bycatch",16,"Marine Mammals","NO"
"4117",9,"Military",13,"Bycatch",17,"Pelagic Fish","NO"
"4118",9,"Military",13,"Bycatch",18,"Demersal Fish","NO"
"4119",9,"Military",13,"Bycatch",19,"Deep-sea Fish","NO"
"4120",9,"Military",13,"Bycatch",20,"Deep-sea Elasmobranchs","NO"
"4121",9,"Military",13,"Bycatch",21,"Pelagic Elasmobranchs","NO"
"4122",9,"Military",13,"Bycatch",22,"Demersal Elasmobranchs","NO"
"4123",9,"Military",13,"Bycatch",23,"Reptiles","NO"
"4124",9,"Military",13,"Bycatch",24,"Marine birds","NO"
"4125",9,"Military",13,"Bycatch",25,"Cephalopods","NO"
"4126",9,"Military",14,"Incidental Loss of spp.",1,"Littoral rock & reef","S"
"4127",9,"Military",14,"Incidental Loss of spp.",2,"Littoral sediment","S"
"4128",9,"Military",14,"Incidental Loss of spp.",3,"Mangroves","S"
"4129",9,"Military",14,"Incidental Loss of spp.",4,"Saltmarshes","NO"
"4130",9,"Military",14,"Incidental Loss of spp.",5,"Shallow rock & reef","S"
"4131",9,"Military",14,"Incidental Loss of spp.",6,"Shallow sediment","S"
"4132",9,"Military",14,"Incidental Loss of spp.",7,"Shelf rock & reef","S"
"4133",9,"Military",14,"Incidental Loss of spp.",8,"Shelf sediment","S"
"4134",9,"Military",14,"Incidental Loss of spp.",9,"Slope rock & reef","NO"
"4135",9,"Military",14,"Incidental Loss of spp.",10,"Slope sediment","NO"
"4136",9,"Military",14,"Incidental Loss of spp.",11,"Deep Sea rock & reef","NO"
"4137",9,"Military",14,"Incidental Loss of spp.",12,"Deep Sea Sediment","NO"
"4138",9,"Military",14,"Incidental Loss of spp.",13,"Coastal Pelagic","S"
"4139",9,"Military",14,"Incidental Loss of spp.",14,"Shelf Pelagic","S"
"4140",9,"Military",14,"Incidental Loss of spp.",15,"Oceanic Pelagic","NO"
"4141",9,"Military",14,"Incidental Loss of spp.",16,"Marine Mammals","S"
"4142",9,"Military",14,"Incidental Loss of spp.",17,"Pelagic Fish","S"
"4143",9,"Military",14,"Incidental Loss of spp.",18,"Demersal Fish","S"
"4144",9,"Military",14,"Incidental Loss of spp.",19,"Deep-sea Fish","NO"
"4145",9,"Military",14,"Incidental Loss of spp.",20,"Deep-sea Elasmobranchs","NO"
"4146",9,"Military",14,"Incidental Loss of spp.",21,"Pelagic Elasmobranchs","S"
"4147",9,"Military",14,"Incidental Loss of spp.",22,"Demersal Elasmobranchs","S"
"4148",9,"Military",14,"Incidental Loss of spp.",23,"Reptiles","S"
"4149",9,"Military",14,"Incidental Loss of spp.",24,"Marine birds","S"
"4150",9,"Military",14,"Incidental Loss of spp.",25,"Cephalopods","S"
"4151",9,"Military",15,"Barriers",1,"Littoral rock & reef","NO"
"4152",9,"Military",15,"Barriers",2,"Littoral sediment","NO"
"4153",9,"Military",15,"Barriers",3,"Mangroves","NO"
"4154",9,"Military",15,"Barriers",4,"Saltmarshes","NO"
"4155",9,"Military",15,"Barriers",5,"Shallow rock & reef","NO"
"4156",9,"Military",15,"Barriers",6,"Shallow sediment","NO"
"4157",9,"Military",15,"Barriers",7,"Shelf rock & reef","NO"
"4158",9,"Military",15,"Barriers",8,"Shelf sediment","NO"
"4159",9,"Military",15,"Barriers",9,"Slope rock & reef","NO"
"4160",9,"Military",15,"Barriers",10,"Slope sediment","NO"
"4161",9,"Military",15,"Barriers",11,"Deep Sea rock & reef","NO"
"4162",9,"Military",15,"Barriers",12,"Deep Sea Sediment","NO"
"4163",9,"Military",15,"Barriers",13,"Coastal Pelagic","NO"
"4164",9,"Military",15,"Barriers",14,"Shelf Pelagic","NO"
"4165",9,"Military",15,"Barriers",15,"Oceanic Pelagic","NO"
"4166",9,"Military",15,"Barriers",16,"Marine Mammals","NO"
"4167",9,"Military",15,"Barriers",17,"Pelagic Fish","NO"
"4168",9,"Military",15,"Barriers",18,"Demersal Fish","NO"
"4169",9,"Military",15,"Barriers",19,"Deep-sea Fish","NO"
"4170",9,"Military",15,"Barriers",20,"Deep-sea Elasmobranchs","NO"
"4171",9,"Military",15,"Barriers",21,"Pelagic Elasmobranchs","NO"
"4172",9,"Military",15,"Barriers",22,"Demersal Elasmobranchs","NO"
"4173",9,"Military",15,"Barriers",23,"Reptiles","NO"
"4174",9,"Military",15,"Barriers",24,"Marine birds","NO"
"4175",9,"Military",15,"Barriers",25,"Cephalopods","NO"
"4176",9,"Military",16,"Change in wave exposure",1,"Littoral rock & reef","NO"
"4177",9,"Military",16,"Change in wave exposure",2,"Littoral sediment","NO"
"4178",9,"Military",16,"Change in wave exposure",3,"Mangroves","NO"
"4179",9,"Military",16,"Change in wave exposure",4,"Saltmarshes","NO"
"4180",9,"Military",16,"Change in wave exposure",5,"Shallow rock & reef","NO"
"4181",9,"Military",16,"Change in wave exposure",6,"Shallow sediment","NO"
"4182",9,"Military",16,"Change in wave exposure",7,"Shelf rock & reef","NO"
"4183",9,"Military",16,"Change in wave exposure",8,"Shelf sediment","NO"
"4184",9,"Military",16,"Change in wave exposure",9,"Slope rock & reef","NO"
"4185",9,"Military",16,"Change in wave exposure",10,"Slope sediment","NO"
"4186",9,"Military",16,"Change in wave exposure",11,"Deep Sea rock & reef","NO"
"4187",9,"Military",16,"Change in wave exposure",12,"Deep Sea Sediment","NO"
"4188",9,"Military",16,"Change in wave exposure",13,"Coastal Pelagic","NO"
"4189",9,"Military",16,"Change in wave exposure",14,"Shelf Pelagic","NO"
"4190",9,"Military",16,"Change in wave exposure",15,"Oceanic Pelagic","NO"
"4191",9,"Military",16,"Change in wave exposure",16,"Marine Mammals","NO"
"4192",9,"Military",16,"Change in wave exposure",17,"Pelagic Fish","NO"
"4193",9,"Military",16,"Change in wave exposure",18,"Demersal Fish","NO"
"4194",9,"Military",16,"Change in wave exposure",19,"Deep-sea Fish","NO"
"4195",9,"Military",16,"Change in wave exposure",20,"Deep-sea Elasmobranchs","NO"
"4196",9,"Military",16,"Change in wave exposure",21,"Pelagic Elasmobranchs","NO"
"4197",9,"Military",16,"Change in wave exposure",22,"Demersal Elasmobranchs","NO"
"4198",9,"Military",16,"Change in wave exposure",23,"Reptiles","NO"
"4199",9,"Military",16,"Change in wave exposure",24,"Marine birds","NO"
"4200",9,"Military",16,"Change in wave exposure",25,"Cephalopods","NO"
"4201",9,"Military",17,"Current Changes",1,"Littoral rock & reef","NO"
"4202",9,"Military",17,"Current Changes",2,"Littoral sediment","NO"
"4203",9,"Military",17,"Current Changes",3,"Mangroves","NO"
"4204",9,"Military",17,"Current Changes",4,"Saltmarshes","NO"
"4205",9,"Military",17,"Current Changes",5,"Shallow rock & reef","NO"
"4206",9,"Military",17,"Current Changes",6,"Shallow sediment","NO"
"4207",9,"Military",17,"Current Changes",7,"Shelf rock & reef","NO"
"4208",9,"Military",17,"Current Changes",8,"Shelf sediment","NO"
"4209",9,"Military",17,"Current Changes",9,"Slope rock & reef","NO"
"4210",9,"Military",17,"Current Changes",10,"Slope sediment","NO"
"4211",9,"Military",17,"Current Changes",11,"Deep Sea rock & reef","NO"
"4212",9,"Military",17,"Current Changes",12,"Deep Sea Sediment","NO"
"4213",9,"Military",17,"Current Changes",13,"Coastal Pelagic","NO"
"4214",9,"Military",17,"Current Changes",14,"Shelf Pelagic","NO"
"4215",9,"Military",17,"Current Changes",15,"Oceanic Pelagic","NO"
"4216",9,"Military",17,"Current Changes",16,"Marine Mammals","NO"
"4217",9,"Military",17,"Current Changes",17,"Pelagic Fish","NO"
"4218",9,"Military",17,"Current Changes",18,"Demersal Fish","NO"
"4219",9,"Military",17,"Current Changes",19,"Deep-sea Fish","NO"
"4220",9,"Military",17,"Current Changes",20,"Deep-sea Elasmobranchs","NO"
"4221",9,"Military",17,"Current Changes",21,"Pelagic Elasmobranchs","NO"
"4222",9,"Military",17,"Current Changes",22,"Demersal Elasmobranchs","NO"
"4223",9,"Military",17,"Current Changes",23,"Reptiles","NO"
"4224",9,"Military",17,"Current Changes",24,"Marine birds","NO"
"4225",9,"Military",17,"Current Changes",25,"Cephalopods","NO"
"4226",9,"Military",18,"pH changes",1,"Littoral rock & reef","NO"
"4227",9,"Military",18,"pH changes",2,"Littoral sediment","NO"
"4228",9,"Military",18,"pH changes",3,"Mangroves","NO"
"4229",9,"Military",18,"pH changes",4,"Saltmarshes","NO"
"4230",9,"Military",18,"pH changes",5,"Shallow rock & reef","NO"
"4231",9,"Military",18,"pH changes",6,"Shallow sediment","NO"
"4232",9,"Military",18,"pH changes",7,"Shelf rock & reef","NO"
"4233",9,"Military",18,"pH changes",8,"Shelf sediment","NO"
"4234",9,"Military",18,"pH changes",9,"Slope rock & reef","NO"
"4235",9,"Military",18,"pH changes",10,"Slope sediment","NO"
"4236",9,"Military",18,"pH changes",11,"Deep Sea rock & reef","NO"
"4237",9,"Military",18,"pH changes",12,"Deep Sea Sediment","NO"
"4238",9,"Military",18,"pH changes",13,"Coastal Pelagic","NO"
"4239",9,"Military",18,"pH changes",14,"Shelf Pelagic","NO"
"4240",9,"Military",18,"pH changes",15,"Oceanic Pelagic","NO"
"4241",9,"Military",18,"pH changes",16,"Marine Mammals","NO"
"4242",9,"Military",18,"pH changes",17,"Pelagic Fish","NO"
"4243",9,"Military",18,"pH changes",18,"Demersal Fish","NO"
"4244",9,"Military",18,"pH changes",19,"Deep-sea Fish","NO"
"4245",9,"Military",18,"pH changes",20,"Deep-sea Elasmobranchs","NO"
"4246",9,"Military",18,"pH changes",21,"Pelagic Elasmobranchs","NO"
"4247",9,"Military",18,"pH changes",22,"Demersal Elasmobranchs","NO"
"4248",9,"Military",18,"pH changes",23,"Reptiles","NO"
"4249",9,"Military",18,"pH changes",24,"Marine birds","NO"
"4250",9,"Military",18,"pH changes",25,"Cephalopods","NO"
"4251",9,"Military",19,"Electromagnetic (EMF)",1,"Littoral rock & reef","NO"
"4252",9,"Military",19,"Electromagnetic (EMF)",2,"Littoral sediment","NO"
"4253",9,"Military",19,"Electromagnetic (EMF)",3,"Mangroves","NO"
"4254",9,"Military",19,"Electromagnetic (EMF)",4,"Saltmarshes","NO"
"4255",9,"Military",19,"Electromagnetic (EMF)",5,"Shallow rock & reef","NO"
"4256",9,"Military",19,"Electromagnetic (EMF)",6,"Shallow sediment","NO"
"4257",9,"Military",19,"Electromagnetic (EMF)",7,"Shelf rock & reef","NO"
"4258",9,"Military",19,"Electromagnetic (EMF)",8,"Shelf sediment","NO"
"4259",9,"Military",19,"Electromagnetic (EMF)",9,"Slope rock & reef","NO"
"4260",9,"Military",19,"Electromagnetic (EMF)",10,"Slope sediment","NO"
"4261",9,"Military",19,"Electromagnetic (EMF)",11,"Deep Sea rock & reef","NO"
"4262",9,"Military",19,"Electromagnetic (EMF)",12,"Deep Sea Sediment","NO"
"4263",9,"Military",19,"Electromagnetic (EMF)",13,"Coastal Pelagic","NO"
"4264",9,"Military",19,"Electromagnetic (EMF)",14,"Shelf Pelagic","NO"
"4265",9,"Military",19,"Electromagnetic (EMF)",15,"Oceanic Pelagic","NO"
"4266",9,"Military",19,"Electromagnetic (EMF)",16,"Marine Mammals","NO"
"4267",9,"Military",19,"Electromagnetic (EMF)",17,"Pelagic Fish","NO"
"4268",9,"Military",19,"Electromagnetic (EMF)",18,"Demersal Fish","NO"
"4269",9,"Military",19,"Electromagnetic (EMF)",19,"Deep-sea Fish","NO"
"4270",9,"Military",19,"Electromagnetic (EMF)",20,"Deep-sea Elasmobranchs","NO"
"4271",9,"Military",19,"Electromagnetic (EMF)",21,"Pelagic Elasmobranchs","NO"
"4272",9,"Military",19,"Electromagnetic (EMF)",22,"Demersal Elasmobranchs","NO"
"4273",9,"Military",19,"Electromagnetic (EMF)",23,"Reptiles","NO"
"4274",9,"Military",19,"Electromagnetic (EMF)",24,"Marine birds","NO"
"4275",9,"Military",19,"Electromagnetic (EMF)",25,"Cephalopods","NO"
"4276",10,"Navigational Dredging",1,"Sealing",1,"Littoral rock & reef","NO"
"4277",10,"Navigational Dredging",1,"Sealing",2,"Littoral sediment","NO"
"4278",10,"Navigational Dredging",1,"Sealing",3,"Mangroves","NO"
"4279",10,"Navigational Dredging",1,"Sealing",4,"Saltmarshes","NO"
"4280",10,"Navigational Dredging",1,"Sealing",5,"Shallow rock & reef","NO"
"4281",10,"Navigational Dredging",1,"Sealing",6,"Shallow sediment","NO"
"4282",10,"Navigational Dredging",1,"Sealing",7,"Shelf rock & reef","NO"
"4283",10,"Navigational Dredging",1,"Sealing",8,"Shelf sediment","NO"
"4284",10,"Navigational Dredging",1,"Sealing",9,"Slope rock & reef","NO"
"4285",10,"Navigational Dredging",1,"Sealing",10,"Slope sediment","NO"
"4286",10,"Navigational Dredging",1,"Sealing",11,"Deep Sea rock & reef","NO"
"4287",10,"Navigational Dredging",1,"Sealing",12,"Deep Sea Sediment","NO"
"4288",10,"Navigational Dredging",1,"Sealing",13,"Coastal Pelagic","NO"
"4289",10,"Navigational Dredging",1,"Sealing",14,"Shelf Pelagic","NO"
"4290",10,"Navigational Dredging",1,"Sealing",15,"Oceanic Pelagic","NO"
"4291",10,"Navigational Dredging",1,"Sealing",16,"Marine Mammals","NO"
"4292",10,"Navigational Dredging",1,"Sealing",17,"Pelagic Fish","NO"
"4293",10,"Navigational Dredging",1,"Sealing",18,"Demersal Fish","NO"
"4294",10,"Navigational Dredging",1,"Sealing",19,"Deep-sea Fish","NO"
"4295",10,"Navigational Dredging",1,"Sealing",20,"Deep-sea Elasmobranchs","NO"
"4296",10,"Navigational Dredging",1,"Sealing",21,"Pelagic Elasmobranchs","NO"
"4297",10,"Navigational Dredging",1,"Sealing",22,"Demersal Elasmobranchs","NO"
"4298",10,"Navigational Dredging",1,"Sealing",23,"Reptiles","NO"
"4299",10,"Navigational Dredging",1,"Sealing",24,"Marine birds","NO"
"4300",10,"Navigational Dredging",1,"Sealing",25,"Cephalopods","NO"
"4301",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",1,"Littoral rock & reef","NO"
"4302",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",2,"Littoral sediment","S"
"4303",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",3,"Mangroves","S"
"4304",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",4,"Saltmarshes","S"
"4305",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",5,"Shallow rock & reef","NO"
"4306",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",6,"Shallow sediment","S"
"4307",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",7,"Shelf rock & reef","NO"
"4308",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",8,"Shelf sediment","NO"
"4309",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",9,"Slope rock & reef","NO"
"4310",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",10,"Slope sediment","NO"
"4311",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",11,"Deep Sea rock & reef","NO"
"4312",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",12,"Deep Sea Sediment","NO"
"4313",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",13,"Coastal Pelagic","S"
"4314",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",14,"Shelf Pelagic","S"
"4315",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",15,"Oceanic Pelagic","NO"
"4316",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",16,"Marine Mammals","S"
"4317",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",17,"Pelagic Fish","S"
"4318",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",18,"Demersal Fish","S"
"4319",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",19,"Deep-sea Fish","NO"
"4320",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",20,"Deep-sea Elasmobranchs","NO"
"4321",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",21,"Pelagic Elasmobranchs","S"
"4322",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",22,"Demersal Elasmobranchs","S"
"4323",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",23,"Reptiles","S"
"4324",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",24,"Marine birds","NO"
"4325",10,"Navigational Dredging",2,"Changes in siltation/ Smothering",25,"Cephalopods","S"
"4326",10,"Navigational Dredging",3,"Abrasion",1,"Littoral rock & reef","NO"
"4327",10,"Navigational Dredging",3,"Abrasion",2,"Littoral sediment","S"
"4328",10,"Navigational Dredging",3,"Abrasion",3,"Mangroves","S"
"4329",10,"Navigational Dredging",3,"Abrasion",4,"Saltmarshes","S"
"4330",10,"Navigational Dredging",3,"Abrasion",5,"Shallow rock & reef","NO"
"4331",10,"Navigational Dredging",3,"Abrasion",6,"Shallow sediment","S"
"4332",10,"Navigational Dredging",3,"Abrasion",7,"Shelf rock & reef","NO"
"4333",10,"Navigational Dredging",3,"Abrasion",8,"Shelf sediment","NO"
"4334",10,"Navigational Dredging",3,"Abrasion",9,"Slope rock & reef","NO"
"4335",10,"Navigational Dredging",3,"Abrasion",10,"Slope sediment","NO"
"4336",10,"Navigational Dredging",3,"Abrasion",11,"Deep Sea rock & reef","NO"
"4337",10,"Navigational Dredging",3,"Abrasion",12,"Deep Sea Sediment","NO"
"4338",10,"Navigational Dredging",3,"Abrasion",13,"Coastal Pelagic","S"
"4339",10,"Navigational Dredging",3,"Abrasion",14,"Shelf Pelagic","S"
"4340",10,"Navigational Dredging",3,"Abrasion",15,"Oceanic Pelagic","NO"
"4341",10,"Navigational Dredging",3,"Abrasion",16,"Marine Mammals","S"
"4342",10,"Navigational Dredging",3,"Abrasion",17,"Pelagic Fish","S"
"4343",10,"Navigational Dredging",3,"Abrasion",18,"Demersal Fish","S"
"4344",10,"Navigational Dredging",3,"Abrasion",19,"Deep-sea Fish","NO"
"4345",10,"Navigational Dredging",3,"Abrasion",20,"Deep-sea Elasmobranchs","NO"
"4346",10,"Navigational Dredging",3,"Abrasion",21,"Pelagic Elasmobranchs","S"
"4347",10,"Navigational Dredging",3,"Abrasion",22,"Demersal Elasmobranchs","S"
